from_phone,to_phone,amount,timestamp,type,suspicious_score
9825215971,9186877100,713333,2024-07-12T07:25:00.000Z,UPI,0.38
9858345196,9167387989,763813,2024-06-27T11:28:00.000Z,WALLET,0.66
9854687763,9110698284,486009,2024-10-06T17:03:00.000Z,RTGS,0.47
9898016067,9155541205,92626,2024-04-14T13:17:00.000Z,IMPS,0.43
9889059709,9173171882,576701,2024-01-08T03:10:00.000Z,IMPS,0.86
9894149248,9190307578,702055,2024-08-21T00:55:00.000Z,UPI,0.87
9820693589,9117358145,513482,2024-10-18T04:43:00.000Z,RTGS,0.55
9886543484,9150491143,453083,2024-01-16T12:13:00.000Z,UPI,0.31
9858281540,9119763464,3881,2024-10-20T04:12:00.000Z,IMPS,0.66
9867723802,9123853429,130062,2024-05-22T04:40:00.000Z,RTGS,0.59
9857350845,9179179071,237290,2024-12-06T16:29:00.000Z,UPI,0.29
9853984850,9137191092,893399,2024-03-03T22:52:00.000Z,IMPS,0.25
9862587387,9171739231,262543,2024-11-12T10:04:00.000Z,NEFT,0.78
9828107010,9154034099,124375,2024-12-12T02:20:00.000Z,IMPS,0.38
9864264721,9129051696,576411,2024-03-24T22:54:00.000Z,CARD,0.29
9896082765,9197314661,846928,2024-03-21T14:47:00.000Z,UPI,0.51
9818855256,9199885763,862959,2024-07-18T18:33:00.000Z,UPI,0.97
9846832604,9135396344,627978,2024-04-10T03:11:00.000Z,RTGS,0.87
9858164425,9131898685,493475,2024-10-27T03:53:00.000Z,NEFT,0.81
9896840684,9130151575,962454,2024-03-07T03:04:00.000Z,IMPS,0.76
9866055894,9179386393,621718,2024-01-17T00:21:00.000Z,NEFT,0.03
9829639546,9125435019,201762,2024-12-22T17:48:00.000Z,NEFT,0.46
9829042401,9169693848,602710,2024-06-27T15:08:00.000Z,UPI,0.66
9830665224,9122545535,404661,2024-05-16T09:22:00.000Z,NEFT,0.55
9863769601,9195956783,250866,2024-10-26T09:48:00.000Z,RTGS,0.24
9886912894,9152741060,314342,2024-09-18T05:49:00.000Z,NEFT,0.82
9898013582,9198428084,983550,2024-10-21T06:55:00.000Z,CARD,0.62
9849611893,9149777048,314874,2024-01-22T00:55:00.000Z,NEFT,0.99
9865327546,9196188973,274371,2024-04-11T22:54:00.000Z,UPI,0.66
9885195819,9117095766,152837,2024-05-27T20:43:00.000Z,RTGS,0.68
9886702755,9191653315,844270,2024-01-21T22:24:00.000Z,NEFT,0.07
9859822127,9154599341,48307,2024-04-20T05:19:00.000Z,IMPS,0.34
9875948069,9130378295,386419,2024-06-04T14:06:00.000Z,WALLET,0.87
9858509111,9193965209,376148,2024-05-10T08:21:00.000Z,CARD,0.85
9846414747,9165984516,347690,2024-03-21T18:16:00.000Z,RTGS,0.09
9888383710,9187977578,215787,2024-07-16T07:55:00.000Z,RTGS,0.37
9854510536,9119969043,577936,2024-11-14T12:10:00.000Z,RTGS,0.7
9846968709,9131999208,414444,2024-08-24T15:39:00.000Z,UPI,0.23
9835774187,9182582461,897600,2024-06-26T13:56:00.000Z,IMPS,0.22
9861427697,9119141319,826800,2024-05-06T19:04:00.000Z,RTGS,0.5
9866955188,9145282321,792675,2024-01-18T06:22:00.000Z,WALLET,0.31
9813749479,9127499834,532212,2024-10-04T19:41:00.000Z,WALLET,0.04
9841862378,9135232775,149265,2024-12-20T05:48:00.000Z,UPI,0.52
9884995136,9151773186,662908,2024-11-12T07:07:00.000Z,IMPS,0.91
9873043564,9173787896,33754,2024-04-21T16:23:00.000Z,CARD,0.73
9847210640,9122356120,531810,2024-02-16T16:29:00.000Z,NEFT,1
9895554734,9185142792,109045,2024-05-13T17:30:00.000Z,IMPS,0.14
9812325896,9178018748,584813,2024-06-16T21:51:00.000Z,WALLET,0.09
9880772653,9144755949,64929,2024-07-12T16:45:00.000Z,UPI,0.12
9846977013,9184031625,570292,2024-05-01T17:28:00.000Z,IMPS,0.39
9866970995,9167277011,166229,2024-07-26T21:03:00.000Z,RTGS,0.08
9824004227,9170022072,275460,2024-09-03T20:57:00.000Z,NEFT,0.49
9845886596,9135084709,940333,2024-03-07T19:57:00.000Z,RTGS,0.35
9839867885,9151918179,237205,2024-01-07T01:18:00.000Z,RTGS,0.6
9884853060,9126150646,331087,2024-03-07T06:36:00.000Z,UPI,0.81
9824245554,9197351545,917415,2024-05-21T20:59:00.000Z,RTGS,0.03
9884077670,9162646101,450504,2024-05-12T05:13:00.000Z,CARD,0.14
9833989682,9174676179,320006,2024-09-09T01:14:00.000Z,RTGS,0.71
9858145326,9173925200,737574,2024-09-19T03:37:00.000Z,RTGS,0.31
9835180176,9185679942,970951,2024-07-10T06:48:00.000Z,CARD,0.56
9812240432,9166563905,97216,2024-06-10T19:00:00.000Z,UPI,0.55
9882414689,9138021746,867613,2024-01-12T00:36:00.000Z,WALLET,0.43
9880689930,9145956833,263798,2024-11-02T09:58:00.000Z,IMPS,0.6
9888295496,9138492763,735162,2024-11-19T23:01:00.000Z,RTGS,0.76
9819795067,9174766876,501439,2024-03-26T17:27:00.000Z,UPI,0.48
9880292626,9123393080,362212,2024-08-25T19:11:00.000Z,NEFT,0.63
9874964360,9152228155,317031,2024-07-25T11:20:00.000Z,UPI,0.38
9889268370,9114916398,42720,2024-01-26T11:20:00.000Z,WALLET,0.71
9892273746,9123306819,730929,2024-07-10T09:42:00.000Z,UPI,0.72
9841505516,9139504671,703586,2024-12-10T23:07:00.000Z,NEFT,0.87
9855727945,9193907069,487245,2024-04-17T03:38:00.000Z,WALLET,0.91
9889966743,9158421699,65728,2024-10-18T01:29:00.000Z,WALLET,0.5
9860856787,9144469985,617647,2024-11-14T16:06:00.000Z,UPI,0.2
9865965543,9169799023,112456,2024-10-11T22:06:00.000Z,RTGS,0.51
9894962509,9132760315,980527,2024-11-28T08:19:00.000Z,NEFT,0.88
9841231995,9165743750,518018,2024-09-27T06:25:00.000Z,UPI,0.5
9858416071,9119343066,923780,2024-02-17T13:22:00.000Z,UPI,0.27
9837306627,9132402080,775301,2024-03-04T16:24:00.000Z,CARD,0.49
9840614388,9192503416,214749,2024-10-08T07:20:00.000Z,CARD,0.67
9842153067,9194560512,793925,2024-11-23T11:37:00.000Z,RTGS,0.95
9832667104,9111591941,755176,2024-05-14T15:04:00.000Z,NEFT,0.06
9893171083,9110480478,284451,2024-08-16T11:35:00.000Z,CARD,0.98
9885358356,9131076477,911804,2024-09-16T05:39:00.000Z,UPI,0.81
9817828947,9177857872,838622,2024-10-28T11:10:00.000Z,UPI,0.02
9837554004,9145026336,217200,2024-04-15T12:47:00.000Z,CARD,0.36
9843552224,9171869149,520696,2024-11-08T18:24:00.000Z,IMPS,0.43
9889653451,9164961724,802371,2024-07-08T03:59:00.000Z,IMPS,0.68
9834407487,9172784830,455254,2024-03-28T03:20:00.000Z,CARD,0.3
9857955657,9131909173,864302,2024-05-14T03:53:00.000Z,CARD,0.83
9881708674,9126117117,600707,2024-11-14T11:23:00.000Z,CARD,0.74
9828583389,9115165704,548235,2024-04-01T17:41:00.000Z,WALLET,0.22
9813119693,9175751420,379934,2024-12-28T08:51:00.000Z,NEFT,0.09
9846058911,9154771873,994612,2024-04-26T17:21:00.000Z,IMPS,0.82
9812304560,9196616416,233516,2024-01-05T08:37:00.000Z,IMPS,0.93
9896196544,9114134583,577514,2024-08-05T13:55:00.000Z,CARD,0.32
9868575658,9145762220,975452,2024-05-12T13:25:00.000Z,UPI,0.27
9881329042,9117570637,370470,2024-02-04T21:30:00.000Z,UPI,0.3
9899076876,9162086966,43390,2024-12-26T18:47:00.000Z,RTGS,0.2
9851679590,9127832188,916809,2024-01-06T06:57:00.000Z,UPI,0.13
9832080320,9159395889,104508,2024-04-26T04:59:00.000Z,IMPS,0.3
9867728643,9150097561,408192,2024-01-09T15:31:00.000Z,NEFT,0.75
9879200833,9145135383,645449,2024-09-02T22:02:00.000Z,CARD,0.41
9854898922,9148334029,963330,2024-12-10T13:32:00.000Z,CARD,0.43
9830607601,9111495828,891185,2024-04-23T23:28:00.000Z,RTGS,0.15
9814331270,9149474749,682082,2024-05-25T11:41:00.000Z,RTGS,0.7
9862056748,9129434746,792336,2024-02-11T01:59:00.000Z,IMPS,0.82
9888956791,9163443300,75553,2024-07-12T16:46:00.000Z,UPI,0.92
9877034446,9172920094,16558,2024-05-18T19:58:00.000Z,NEFT,0.13
9874220257,9113729940,519157,2024-04-12T09:25:00.000Z,NEFT,0.97
9898709837,9164768450,711770,2024-07-12T15:15:00.000Z,UPI,0.57
9893792514,9196492942,118565,2024-11-21T02:22:00.000Z,RTGS,0.62
9899809647,9193396471,921303,2024-09-15T08:17:00.000Z,CARD,0.97
9818671872,9141441618,881787,2024-12-28T06:52:00.000Z,IMPS,0.83
9836924065,9197907602,297838,2024-12-04T06:55:00.000Z,WALLET,0.42
9839121779,9150835015,100119,2024-04-07T00:04:00.000Z,NEFT,0.39
9815696252,9123742794,725358,2024-09-12T09:48:00.000Z,IMPS,0.3
9820057824,9168736332,426882,2024-11-09T06:04:00.000Z,WALLET,0.41
9832924399,9178244344,770394,2024-10-23T19:01:00.000Z,RTGS,0.46
9862369449,9140661100,706914,2024-11-07T17:36:00.000Z,RTGS,0.66
9827080543,9112474086,512495,2024-08-06T11:08:00.000Z,NEFT,0.2
9816431308,9175702068,293573,2024-07-15T05:18:00.000Z,IMPS,0.47
9827466686,9141720030,51309,2024-10-22T10:51:00.000Z,IMPS,0.67
9839551695,9171199430,166611,2024-01-15T13:48:00.000Z,IMPS,1
9896518829,9140418228,292947,2024-04-23T01:40:00.000Z,RTGS,0.87
9836666329,9149741828,658104,2024-07-20T07:56:00.000Z,NEFT,0.34
9832960978,9139277183,91366,2024-07-03T01:34:00.000Z,IMPS,0.18
9893607069,9185840962,804573,2024-02-28T06:29:00.000Z,CARD,0.59
9868325223,9134011118,47581,2024-06-28T02:27:00.000Z,RTGS,0.05
9848521230,9121663095,582133,2024-10-14T22:24:00.000Z,IMPS,0.8
9814566103,9161541278,106285,2024-11-23T03:17:00.000Z,IMPS,0.15
9842493943,9135268278,141372,2024-11-16T21:39:00.000Z,UPI,0.41
9837374518,9184868746,583198,2024-12-06T10:01:00.000Z,WALLET,0.63
9865125334,9178426853,167348,2024-02-24T18:27:00.000Z,NEFT,0.38
9814226585,9148248214,515676,2024-09-22T04:48:00.000Z,NEFT,0.45
9822171242,9169433738,520336,2024-09-10T06:40:00.000Z,RTGS,0.32
9817224528,9123528723,590186,2024-05-27T10:53:00.000Z,RTGS,0.48
9882800862,9114743998,544240,2024-01-21T02:38:00.000Z,UPI,0.42
9831300038,9173975522,205187,2024-10-13T20:57:00.000Z,UPI,0.41
9885431664,9186384263,588766,2024-09-21T22:42:00.000Z,IMPS,0.95
9821663851,9157799285,997631,2024-08-06T08:38:00.000Z,RTGS,0.3
9815482477,9183421647,518733,2024-07-03T18:30:00.000Z,UPI,0.39
9842398619,9183172742,270602,2024-02-15T01:55:00.000Z,UPI,0.51
9862668394,9128938993,439794,2024-03-19T02:02:00.000Z,UPI,0.13
9843844642,9111494368,199836,2024-01-19T06:23:00.000Z,IMPS,0.41
9821188996,9193224156,474473,2024-01-25T21:46:00.000Z,WALLET,0.73
9852343426,9168724846,971612,2024-05-08T09:02:00.000Z,IMPS,0.61
9831795681,9138733549,87450,2024-04-09T16:30:00.000Z,UPI,0.15
9836126931,9170741731,108851,2024-07-27T19:37:00.000Z,CARD,0.94
9833471907,9126333500,719274,2024-11-25T07:37:00.000Z,IMPS,0.41
9855340657,9110452112,600011,2024-07-13T15:58:00.000Z,UPI,0.77
9840833952,9155569144,490563,2024-11-22T21:17:00.000Z,CARD,0.37
9894168065,9156253291,375135,2024-12-22T20:25:00.000Z,UPI,0.91
9827129131,9158867223,204016,2024-07-01T04:26:00.000Z,RTGS,0.27
9870651272,9143493245,877301,2024-03-02T18:04:00.000Z,NEFT,0.88
9870476989,9152810278,909767,2024-12-16T19:39:00.000Z,RTGS,0.84
9817101323,9151174716,810340,2024-02-14T11:56:00.000Z,IMPS,0.26
9828435638,9166968755,502464,2024-07-18T22:08:00.000Z,WALLET,0.65
9897390667,9158389269,142001,2024-12-21T19:04:00.000Z,RTGS,0.88
9865511061,9154642772,106614,2024-04-11T13:39:00.000Z,IMPS,0.73
9814776808,9154044584,703983,2024-11-25T18:10:00.000Z,RTGS,0.53
9879865685,9178010343,437096,2024-01-19T00:06:00.000Z,NEFT,0.92
9823879912,9178657974,940814,2024-11-28T14:50:00.000Z,IMPS,0.31
9855154491,9123014131,302979,2024-10-28T16:24:00.000Z,NEFT,0.93
9845142750,9144844233,586286,2024-06-27T13:38:00.000Z,UPI,0.83
9824614786,9178429967,482684,2024-07-06T08:55:00.000Z,NEFT,0.03
9883273686,9113374507,159092,2024-11-03T01:45:00.000Z,RTGS,0.39
9843083424,9160798900,233332,2024-03-02T12:13:00.000Z,IMPS,0.93
9844153177,9142792953,948259,2024-11-18T19:28:00.000Z,NEFT,0.17
9811255654,9199250428,780949,2024-11-19T03:38:00.000Z,WALLET,0.55
9819572001,9193034921,382940,2024-11-27T01:58:00.000Z,IMPS,0.72
9856495646,9119851541,939770,2024-02-15T14:30:00.000Z,NEFT,0.59
9874830913,9136983906,702653,2024-11-03T03:14:00.000Z,NEFT,0.66
9859245319,9148147559,63389,2024-10-04T03:47:00.000Z,WALLET,0.74
9838384210,9172293407,659062,2024-02-05T22:20:00.000Z,NEFT,0.46
9848390426,9165492764,809202,2024-01-12T08:35:00.000Z,NEFT,0.73
9828418137,9145377263,632076,2024-12-24T15:40:00.000Z,RTGS,0.29
9850250791,9117699681,894648,2024-11-09T12:44:00.000Z,WALLET,0.4
9832438501,9116497429,102774,2024-08-23T05:15:00.000Z,CARD,0.17
9855538504,9178835326,734702,2024-02-15T19:57:00.000Z,IMPS,0.37
9838405864,9114702706,70631,2024-12-28T17:41:00.000Z,UPI,0.66
9823538852,9157234495,531742,2024-06-07T01:33:00.000Z,CARD,0.58
9821412234,9196454025,34640,2024-03-25T17:58:00.000Z,NEFT,0.79
9874562576,9122748532,44899,2024-10-01T06:07:00.000Z,NEFT,0.83
9852815625,9140182790,845424,2024-11-11T23:51:00.000Z,CARD,0.69
9825974049,9112591621,396744,2024-04-01T06:27:00.000Z,CARD,0.33
9843501154,9186142611,583667,2024-10-31T23:47:00.000Z,RTGS,0.21
9875788569,9197322334,644973,2024-07-13T19:19:00.000Z,IMPS,0.87
9848313883,9194050971,684239,2024-09-22T09:39:00.000Z,WALLET,0.29
9869003698,9194715126,364449,2024-07-13T10:41:00.000Z,WALLET,0.08
9826829923,9196523479,405739,2024-07-15T01:21:00.000Z,CARD,0.89
9891380837,9121618064,417024,2024-12-17T16:13:00.000Z,WALLET,0.88
9880116622,9117024643,573191,2024-12-27T04:46:00.000Z,UPI,0.86
9842597697,9195613230,200370,2024-06-20T06:31:00.000Z,WALLET,1
9847086369,9158580020,861479,2024-01-06T10:54:00.000Z,IMPS,0.93
9886711513,9148707520,787171,2024-07-31T23:18:00.000Z,UPI,0.17
9873755138,9130922685,452676,2024-12-04T20:33:00.000Z,IMPS,0.36
9868965979,9190978380,946287,2024-07-06T09:25:00.000Z,CARD,0.73
9853375784,9179211292,852535,2024-01-14T13:21:00.000Z,UPI,0.12
9899761840,9154539964,602408,2024-04-24T21:55:00.000Z,CARD,0.45
9859166726,9168227489,541582,2024-01-03T14:01:00.000Z,IMPS,0.33
9846311642,9148507523,193784,2024-07-02T18:32:00.000Z,WALLET,0.41
9824399980,9198439616,771700,2024-09-05T04:21:00.000Z,UPI,0.6
9859035834,9140617440,51743,2024-06-12T07:29:00.000Z,UPI,0.35
9898558223,9186366551,73897,2024-05-08T23:35:00.000Z,RTGS,0.1
9897372994,9171653978,517765,2024-09-24T17:46:00.000Z,WALLET,0.99
9894773445,9189180987,344579,2024-07-08T00:16:00.000Z,NEFT,0.8
9810339251,9151980816,967831,2024-10-25T18:50:00.000Z,IMPS,0.97
9817719425,9197086660,950714,2024-04-08T09:33:00.000Z,NEFT,0.65
9827663512,9184472716,950379,2024-10-07T03:05:00.000Z,IMPS,0.44
9875242583,9165513618,406844,2024-01-21T15:45:00.000Z,RTGS,0.01
9861022342,9124516562,319247,2024-07-17T16:15:00.000Z,WALLET,0.18
9816219963,9156661046,629099,2024-12-11T02:43:00.000Z,IMPS,0.43
9820631193,9132616281,920133,2024-12-05T16:05:00.000Z,UPI,0.72
9845120521,9194061591,237655,2024-11-23T21:27:00.000Z,IMPS,0.57
9879297487,9193761221,854095,2024-05-15T19:48:00.000Z,NEFT,0.39
9840690838,9178815033,854326,2024-07-08T10:53:00.000Z,UPI,0.57
9856476191,9144071655,216996,2024-07-26T09:04:00.000Z,NEFT,0.33
9872343621,9110781369,122720,2024-01-11T16:04:00.000Z,CARD,0.89
9897973301,9149946905,531786,2024-08-21T01:02:00.000Z,WALLET,0.42
9817999246,9125872479,522686,2024-07-14T03:38:00.000Z,WALLET,0.45
9828875755,9151112011,251341,2024-09-03T08:54:00.000Z,CARD,0.44
9837936964,9163253850,207855,2024-01-03T22:26:00.000Z,RTGS,0.13
9836438995,9172128123,91153,2024-12-26T14:15:00.000Z,NEFT,0.35
9846371215,9142158596,827183,2024-12-27T06:35:00.000Z,UPI,0.84
9889133245,9157059471,649557,2024-01-13T11:24:00.000Z,UPI,0.2
9855555568,9126757407,189778,2024-03-20T09:11:00.000Z,RTGS,0.85
9896345053,9171609831,587157,2024-12-06T00:27:00.000Z,CARD,0.36
9866926894,9163527443,940371,2024-01-23T00:33:00.000Z,UPI,0.08
9859205100,9190176672,952762,2024-08-25T09:30:00.000Z,RTGS,0.03
9817328831,9198882934,221290,2024-06-15T19:28:00.000Z,CARD,0.63
9834303914,9115556195,670425,2024-11-05T17:18:00.000Z,WALLET,0.76
9859572629,9179515760,919369,2024-07-06T01:54:00.000Z,CARD,0.19
9863612587,9163490320,687263,2024-12-04T17:31:00.000Z,WALLET,0.51
9890191845,9141568121,959974,2024-06-24T01:45:00.000Z,NEFT,0.15
9888084895,9177974120,203752,2024-08-27T20:32:00.000Z,NEFT,0.93
9872281488,9131302816,98216,2024-09-20T23:43:00.000Z,RTGS,0.98
9877417429,9198160817,292435,2024-12-26T12:55:00.000Z,WALLET,0.49
9839359702,9150117739,294692,2024-10-25T10:52:00.000Z,RTGS,0.44
9876448364,9156329284,239047,2024-02-25T01:05:00.000Z,CARD,0.07
9834074226,9169376329,550235,2024-07-25T04:49:00.000Z,IMPS,0.24
9847120369,9196432548,173873,2024-09-20T15:20:00.000Z,RTGS,0.25
9872427431,9138166001,775881,2024-09-13T10:27:00.000Z,RTGS,0.15
9877830096,9146918928,752521,2024-10-06T20:17:00.000Z,WALLET,0.07
9842581464,9136260307,879815,2024-10-23T01:40:00.000Z,UPI,0.09
9869226648,9187593521,484202,2024-01-21T15:39:00.000Z,NEFT,0.09
9824845409,9160831204,416925,2024-07-05T01:42:00.000Z,NEFT,0.47
9829619544,9193078426,347009,2024-05-15T16:08:00.000Z,WALLET,0.13
9888621568,9157690915,709744,2024-08-17T13:41:00.000Z,NEFT,0.74
9865241258,9171943348,244112,2024-03-24T01:09:00.000Z,CARD,0.94
9898062210,9189339258,633425,2024-09-04T00:16:00.000Z,IMPS,0.47
9866727053,9161445930,931391,2024-12-12T08:06:00.000Z,UPI,0.38
9818188090,9197943298,149605,2024-08-26T09:11:00.000Z,CARD,0.8
9821515903,9197719372,239916,2024-11-26T22:27:00.000Z,WALLET,0.73
9872302595,9114646498,673408,2024-08-27T00:07:00.000Z,UPI,0.14
9836446939,9142064727,753826,2024-01-04T23:04:00.000Z,NEFT,0.02
9847164466,9158120523,703774,2024-12-15T11:38:00.000Z,RTGS,0.65
9863210914,9176568303,647470,2024-03-09T11:17:00.000Z,IMPS,0.13
9840077112,9171886230,976619,2024-01-26T00:54:00.000Z,RTGS,0.79
9891944366,9174292953,670720,2024-08-03T17:45:00.000Z,RTGS,0.26
9885628639,9118933736,802416,2024-10-20T04:12:00.000Z,UPI,0.69
9826056331,9153985567,397847,2024-04-04T11:34:00.000Z,IMPS,0.23
9845538531,9136256177,725151,2024-06-06T11:25:00.000Z,WALLET,0.94
9876759008,9199992711,367683,2024-09-22T02:56:00.000Z,CARD,0.72
9836025570,9127925758,654148,2024-02-14T17:52:00.000Z,RTGS,0.56
9823896762,9128348698,159557,2024-04-03T04:56:00.000Z,UPI,0.71
9878891952,9114914702,348924,2024-09-22T07:07:00.000Z,CARD,0.22
9856469736,9114498780,637483,2024-10-01T00:35:00.000Z,RTGS,0.97
9893294753,9184019804,672497,2024-11-03T21:16:00.000Z,IMPS,0.07
9865797424,9113859543,712852,2024-07-14T09:00:00.000Z,WALLET,0
9883135884,9188073751,335968,2024-01-11T09:13:00.000Z,IMPS,0.21
9873821006,9147010449,145157,2024-05-12T00:12:00.000Z,RTGS,0.58
9822144002,9123475252,898000,2024-02-28T09:51:00.000Z,WALLET,0.46
9882408753,9148400358,812104,2024-09-25T02:40:00.000Z,IMPS,0.88
9830244548,9144780952,231263,2024-11-23T23:16:00.000Z,RTGS,0.27
9830358984,9178568063,730430,2024-02-25T19:04:00.000Z,WALLET,0.48
9877407260,9113688217,410812,2024-07-22T17:42:00.000Z,CARD,0.53
9883805354,9167149526,739001,2024-11-18T15:01:00.000Z,UPI,0.94
9858994382,9161381328,801561,2024-05-12T14:09:00.000Z,CARD,0.77
9822857373,9197878985,711651,2024-07-24T02:07:00.000Z,IMPS,0.75
9891375725,9180908947,926612,2024-05-12T05:32:00.000Z,WALLET,0.62
9867956362,9154736620,671004,2024-02-19T19:08:00.000Z,NEFT,0.16
9832574513,9193709227,905063,2024-12-17T06:39:00.000Z,IMPS,0.31
9842603768,9183535901,604436,2024-12-03T18:37:00.000Z,RTGS,0.33
9843577230,9144934575,687917,2024-10-01T16:55:00.000Z,RTGS,0.09
9869869868,9147273787,285362,2024-02-02T19:26:00.000Z,UPI,0.89
9858755096,9169434123,372979,2024-07-09T12:03:00.000Z,CARD,0.52
9860929526,9144818468,233854,2024-06-23T13:47:00.000Z,CARD,0.29
9884034647,9161082488,363124,2024-07-27T04:26:00.000Z,UPI,0.92
9813014736,9172931461,866256,2024-02-22T11:46:00.000Z,NEFT,0.45
9816042299,9125380347,999511,2024-06-10T01:45:00.000Z,RTGS,0.65
9861900053,9193976068,12462,2024-11-21T17:05:00.000Z,UPI,0.6
9819963491,9136484719,544366,2024-03-22T22:58:00.000Z,RTGS,0.55
9859027408,9158487961,281420,2024-11-08T08:18:00.000Z,NEFT,0.66
9816794260,9151477195,965191,2024-03-07T23:21:00.000Z,RTGS,0.97
9863627239,9113388031,696415,2024-01-04T15:19:00.000Z,UPI,0.83
9876760917,9161646975,760967,2024-08-27T06:38:00.000Z,IMPS,0.37
9873548865,9161205950,234919,2024-11-23T07:14:00.000Z,CARD,0.96
9847089728,9161275021,261113,2024-12-04T11:38:00.000Z,UPI,0.04
9841723980,9171802397,234134,2024-04-23T06:13:00.000Z,UPI,0.45
9873632982,9153664181,612268,2024-08-12T03:40:00.000Z,CARD,0.35
9882210135,9163200092,354570,2024-08-16T13:37:00.000Z,RTGS,0.03
9847199620,9140863891,166586,2024-04-26T12:50:00.000Z,IMPS,0.07
9827022246,9114538256,369142,2024-04-28T04:25:00.000Z,WALLET,0
9849547860,9112222193,147563,2024-06-13T00:14:00.000Z,CARD,0.11
9870497828,9112595497,859057,2024-09-09T09:44:00.000Z,IMPS,0.13
9899093099,9180961541,883157,2024-03-09T16:57:00.000Z,RTGS,0.19
9876501092,9169074872,485564,2024-09-19T02:35:00.000Z,IMPS,0.44
9884102491,9162125301,966528,2024-03-24T02:07:00.000Z,IMPS,0.62
9893620108,9186041255,539507,2024-07-14T21:02:00.000Z,WALLET,0.05
9816437922,9180232289,641181,2024-04-20T23:24:00.000Z,IMPS,0.68
9851309437,9172022032,896253,2024-06-27T15:33:00.000Z,NEFT,0.6
9894675215,9166675406,815711,2024-02-25T17:00:00.000Z,IMPS,0.65
9899377900,9198336640,453300,2024-05-24T00:04:00.000Z,NEFT,0.15
9880510368,9197856637,798713,2024-07-03T09:17:00.000Z,NEFT,0.7
9880544621,9191551938,795436,2024-10-24T23:51:00.000Z,NEFT,0.62
9898897613,9190367324,313854,2024-01-24T20:18:00.000Z,CARD,0.19
9885638648,9174440010,647813,2024-10-19T22:24:00.000Z,NEFT,0.38
9857007082,9157454032,411267,2024-10-07T07:36:00.000Z,RTGS,0.53
9852772064,9192316727,122326,2024-03-01T23:44:00.000Z,IMPS,0.47
9842374685,9120300017,763956,2024-01-18T08:16:00.000Z,RTGS,0.94
9893530691,9156042795,667287,2024-06-07T19:11:00.000Z,IMPS,0.19
9835121302,9171239829,649271,2024-10-09T15:09:00.000Z,NEFT,0.01
9862322696,9189166423,552080,2024-03-21T08:29:00.000Z,WALLET,0.97
9826855553,9196896771,783087,2024-02-11T00:21:00.000Z,RTGS,0.55
9894469992,9125272190,653876,2024-08-03T23:54:00.000Z,CARD,0.87
9867206332,9199387635,302554,2024-01-08T20:51:00.000Z,IMPS,0.21
9816138443,9151358454,327402,2024-12-11T13:29:00.000Z,IMPS,0.95
9840526819,9117767534,906169,2024-09-03T22:59:00.000Z,IMPS,0.76
9867289141,9185843190,228783,2024-12-21T14:59:00.000Z,UPI,0.81
9884318390,9166190192,191664,2024-12-02T03:40:00.000Z,WALLET,0.19
9812925008,9156071539,472802,2024-10-19T17:31:00.000Z,UPI,0.63
9892877129,9137983540,815671,2024-05-12T20:55:00.000Z,CARD,0.17
9882007056,9183005031,235829,2024-12-19T23:17:00.000Z,UPI,0.73
9863616212,9195036420,97160,2023-12-31T19:37:00.000Z,CARD,0.03
9892608154,9153734883,148865,2024-01-09T19:57:00.000Z,CARD,0.75
9857289337,9181559368,740368,2024-05-20T16:20:00.000Z,UPI,0.53
9879343358,9161819214,528252,2024-09-24T20:40:00.000Z,NEFT,0.69
9880166419,9119664690,64679,2024-01-08T10:22:00.000Z,UPI,0.12
9898038509,9180803045,459204,2024-12-14T02:20:00.000Z,CARD,0.76
9857069310,9155906594,126962,2024-12-09T18:36:00.000Z,CARD,0.77
9870873179,9120814789,334553,2024-06-10T00:27:00.000Z,UPI,0.1
9821702865,9191637685,434981,2024-10-14T00:37:00.000Z,CARD,0.54
9862028063,9111161633,954415,2024-02-25T09:39:00.000Z,RTGS,0.31
9828996454,9116310823,513824,2024-06-09T10:57:00.000Z,RTGS,0.95
